agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	number2	number3	completed
De werkgevers willen dat de schrijver achter de tafels de persoon onderzoekt	De werkgevers willen dat de schrijver achter de tafels de persoon onderzoeken	onderzoekt	onderzoeken	5	11	plural	singular	plural	De werkgevers willen dat de schrijver achter de tafels de persoon onderzoekt.
De werkgevers willen dat de inwoner op de vrachtwagens de persoon kent	De werkgevers willen dat de inwoner op de vrachtwagens de persoon kennen	kent	kennen	5	11	plural	singular	plural	De werkgevers willen dat de inwoner op de vrachtwagens de persoon kent.
De automobilisten zien dat de boer bij de vrachtwagens de persoon onderzoekt	De automobilisten zien dat de boer bij de vrachtwagens de persoon onderzoeken	onderzoekt	onderzoeken	5	11	plural	singular	plural	De automobilisten zien dat de boer bij de vrachtwagens de persoon onderzoekt.
De werkgevers zien dat de winnaar op de stoelen de persoon verleidt	De werkgevers zien dat de winnaar op de stoelen de persoon verleiden	verleidt	verleiden	5	11	plural	singular	plural	De werkgevers zien dat de winnaar op de stoelen de persoon verleidt.
De automobilisten wensen dat de advocaat bij de stoelen de persoon onderzoekt	De automobilisten wensen dat de advocaat bij de stoelen de persoon onderzoeken	onderzoekt	onderzoeken	5	11	plural	singular	plural	De automobilisten wensen dat de advocaat bij de stoelen de persoon onderzoekt.
De werkgevers zien dat de advocaat achter de bomen de persoon stimuleert	De werkgevers zien dat de advocaat achter de bomen de persoon stimuleren	stimuleert	stimuleren	5	11	plural	singular	plural	De werkgevers zien dat de advocaat achter de bomen de persoon stimuleert.
De werkgevers geloven dat de winnaar achter de bureaus de persoon steunt	De werkgevers geloven dat de winnaar achter de bureaus de persoon steunen	steunt	steunen	5	11	plural	singular	plural	De werkgevers geloven dat de winnaar achter de bureaus de persoon steunt.
De werkgevers willen dat de schrijver naast de tafels de persoon stimuleert	De werkgevers willen dat de schrijver naast de tafels de persoon stimuleren	stimuleert	stimuleren	5	11	plural	singular	plural	De werkgevers willen dat de schrijver naast de tafels de persoon stimuleert.
De personen geloven dat de jongen achter de bureaus de persoon kent	De personen geloven dat de jongen achter de bureaus de persoon kennen	kent	kennen	5	11	plural	singular	plural	De personen geloven dat de jongen achter de bureaus de persoon kent.
De personen denken dat de inwoner bij de bureaus de persoon steunt	De personen denken dat de inwoner bij de bureaus de persoon steunen	steunt	steunen	5	11	plural	singular	plural	De personen denken dat de inwoner bij de bureaus de persoon steunt.
De werkgevers wensen dat de winnaar achter de bureaus de persoon roept	De werkgevers wensen dat de winnaar achter de bureaus de persoon roepen	roept	roepen	5	11	plural	singular	plural	De werkgevers wensen dat de winnaar achter de bureaus de persoon roept.
De automobilisten wensen dat de man op de ramen de persoon bekritiseert	De automobilisten wensen dat de man op de ramen de persoon bekritiseren	bekritiseert	bekritiseren	5	11	plural	singular	plural	De automobilisten wensen dat de man op de ramen de persoon bekritiseert.
De automobilisten zien dat de boer achter de tafels de persoon kent	De automobilisten zien dat de boer achter de tafels de persoon kennen	kent	kennen	5	11	plural	singular	plural	De automobilisten zien dat de boer achter de tafels de persoon kent.
De automobilisten geloven dat de winnaar op de bomen de persoon steunt	De automobilisten geloven dat de winnaar op de bomen de persoon steunen	steunt	steunen	5	11	plural	singular	plural	De automobilisten geloven dat de winnaar op de bomen de persoon steunt.
De werkgevers willen dat de advocaat bij de vrachtwagens de persoon hoort	De werkgevers willen dat de advocaat bij de vrachtwagens de persoon horen	hoort	horen	5	11	plural	singular	plural	De werkgevers willen dat de advocaat bij de vrachtwagens de persoon hoort.
De personen geloven dat de man op de fietsen de persoon hoort	De personen geloven dat de man op de fietsen de persoon horen	hoort	horen	5	11	plural	singular	plural	De personen geloven dat de man op de fietsen de persoon hoort.
De personen wensen dat de winnaar naast de bomen de persoon onderzoekt	De personen wensen dat de winnaar naast de bomen de persoon onderzoeken	onderzoekt	onderzoeken	5	11	plural	singular	plural	De personen wensen dat de winnaar naast de bomen de persoon onderzoekt.
De werkgevers zien dat de advocaat naast de stoelen de persoon bekritiseert	De werkgevers zien dat de advocaat naast de stoelen de persoon bekritiseren	bekritiseert	bekritiseren	5	11	plural	singular	plural	De werkgevers zien dat de advocaat naast de stoelen de persoon bekritiseert.
De automobilisten denken dat de jongen op de stoelen de persoon steunt	De automobilisten denken dat de jongen op de stoelen de persoon steunen	steunt	steunen	5	11	plural	singular	plural	De automobilisten denken dat de jongen op de stoelen de persoon steunt.
De werkgevers wensen dat de inwoner naast de stoelen de persoon onderzoekt	De werkgevers wensen dat de inwoner naast de stoelen de persoon onderzoeken	onderzoekt	onderzoeken	5	11	plural	singular	plural	De werkgevers wensen dat de inwoner naast de stoelen de persoon onderzoekt.
De automobilisten zien dat de jongen achter de bureaus de persoon roept	De automobilisten zien dat de jongen achter de bureaus de persoon roepen	roept	roepen	5	11	plural	singular	plural	De automobilisten zien dat de jongen achter de bureaus de persoon roept.
De personen zien dat de advocaat naast de fietsen de persoon bekritiseert	De personen zien dat de advocaat naast de fietsen de persoon bekritiseren	bekritiseert	bekritiseren	5	11	plural	singular	plural	De personen zien dat de advocaat naast de fietsen de persoon bekritiseert.
De werkgevers zien dat de meid achter de bomen de persoon steunt	De werkgevers zien dat de meid achter de bomen de persoon steunen	steunt	steunen	5	11	plural	singular	plural	De werkgevers zien dat de meid achter de bomen de persoon steunt.
De personen geloven dat de inwoner bij de fietsen de persoon verleidt	De personen geloven dat de inwoner bij de fietsen de persoon verleiden	verleidt	verleiden	5	11	plural	singular	plural	De personen geloven dat de inwoner bij de fietsen de persoon verleidt.
De werkgevers willen dat de schrijver bij de tafels de persoon stimuleert	De werkgevers willen dat de schrijver bij de tafels de persoon stimuleren	stimuleert	stimuleren	5	11	plural	singular	plural	De werkgevers willen dat de schrijver bij de tafels de persoon stimuleert.
De werkgevers zien dat de schrijver op de vrachtwagens de persoon stimuleert	De werkgevers zien dat de schrijver op de vrachtwagens de persoon stimuleren	stimuleert	stimuleren	5	11	plural	singular	plural	De werkgevers zien dat de schrijver op de vrachtwagens de persoon stimuleert.
De automobilisten willen dat de schrijver op de fietsen de persoon kent	De automobilisten willen dat de schrijver op de fietsen de persoon kennen	kent	kennen	5	11	plural	singular	plural	De automobilisten willen dat de schrijver op de fietsen de persoon kent.
De automobilisten wensen dat de meid achter de bureaus de persoon steunt	De automobilisten wensen dat de meid achter de bureaus de persoon steunen	steunt	steunen	5	11	plural	singular	plural	De automobilisten wensen dat de meid achter de bureaus de persoon steunt.
De automobilisten denken dat de winnaar achter de bomen de persoon kent	De automobilisten denken dat de winnaar achter de bomen de persoon kennen	kent	kennen	5	11	plural	singular	plural	De automobilisten denken dat de winnaar achter de bomen de persoon kent.
De werkgevers geloven dat de jongen naast de bomen de persoon verleidt	De werkgevers geloven dat de jongen naast de bomen de persoon verleiden	verleidt	verleiden	5	11	plural	singular	plural	De werkgevers geloven dat de jongen naast de bomen de persoon verleidt.
De automobilisten wensen dat de meid op de fietsen de persoon verleidt	De automobilisten wensen dat de meid op de fietsen de persoon verleiden	verleidt	verleiden	5	11	plural	singular	plural	De automobilisten wensen dat de meid op de fietsen de persoon verleidt.
De personen denken dat de meid bij de stoelen de persoon bekritiseert	De personen denken dat de meid bij de stoelen de persoon bekritiseren	bekritiseert	bekritiseren	5	11	plural	singular	plural	De personen denken dat de meid bij de stoelen de persoon bekritiseert.
De werkgevers wensen dat de schrijver op de stoelen de persoon bekritiseert	De werkgevers wensen dat de schrijver op de stoelen de persoon bekritiseren	bekritiseert	bekritiseren	5	11	plural	singular	plural	De werkgevers wensen dat de schrijver op de stoelen de persoon bekritiseert.
De automobilisten denken dat de inwoner naast de ramen de persoon bekritiseert	De automobilisten denken dat de inwoner naast de ramen de persoon bekritiseren	bekritiseert	bekritiseren	5	11	plural	singular	plural	De automobilisten denken dat de inwoner naast de ramen de persoon bekritiseert.
De werkgevers geloven dat de winnaar achter de bureaus de persoon bekritiseert	De werkgevers geloven dat de winnaar achter de bureaus de persoon bekritiseren	bekritiseert	bekritiseren	5	11	plural	singular	plural	De werkgevers geloven dat de winnaar achter de bureaus de persoon bekritiseert.
De automobilisten willen dat de jongen op de bureaus de persoon kent	De automobilisten willen dat de jongen op de bureaus de persoon kennen	kent	kennen	5	11	plural	singular	plural	De automobilisten willen dat de jongen op de bureaus de persoon kent.
De werkgevers wensen dat de meid achter de vrachtwagens de persoon hoort	De werkgevers wensen dat de meid achter de vrachtwagens de persoon horen	hoort	horen	5	11	plural	singular	plural	De werkgevers wensen dat de meid achter de vrachtwagens de persoon hoort.
De personen denken dat de meid bij de fietsen de persoon onderzoekt	De personen denken dat de meid bij de fietsen de persoon onderzoeken	onderzoekt	onderzoeken	5	11	plural	singular	plural	De personen denken dat de meid bij de fietsen de persoon onderzoekt.
De automobilisten willen dat de schrijver op de bureaus de persoon verleidt	De automobilisten willen dat de schrijver op de bureaus de persoon verleiden	verleidt	verleiden	5	11	plural	singular	plural	De automobilisten willen dat de schrijver op de bureaus de persoon verleidt.
De automobilisten willen dat de inwoner bij de tafels de persoon onderzoekt	De automobilisten willen dat de inwoner bij de tafels de persoon onderzoeken	onderzoekt	onderzoeken	5	11	plural	singular	plural	De automobilisten willen dat de inwoner bij de tafels de persoon onderzoekt.
De personen zien dat de boer achter de bomen de persoon roept	De personen zien dat de boer achter de bomen de persoon roepen	roept	roepen	5	11	plural	singular	plural	De personen zien dat de boer achter de bomen de persoon roept.
De personen geloven dat de meid achter de fietsen de persoon hoort	De personen geloven dat de meid achter de fietsen de persoon horen	hoort	horen	5	11	plural	singular	plural	De personen geloven dat de meid achter de fietsen de persoon hoort.
De werkgevers wensen dat de schrijver naast de bomen de persoon verleidt	De werkgevers wensen dat de schrijver naast de bomen de persoon verleiden	verleidt	verleiden	5	11	plural	singular	plural	De werkgevers wensen dat de schrijver naast de bomen de persoon verleidt.
De personen wensen dat de inwoner op de bureaus de persoon onderzoekt	De personen wensen dat de inwoner op de bureaus de persoon onderzoeken	onderzoekt	onderzoeken	5	11	plural	singular	plural	De personen wensen dat de inwoner op de bureaus de persoon onderzoekt.
De werkgevers geloven dat de man naast de vrachtwagens de persoon verleidt	De werkgevers geloven dat de man naast de vrachtwagens de persoon verleiden	verleidt	verleiden	5	11	plural	singular	plural	De werkgevers geloven dat de man naast de vrachtwagens de persoon verleidt.
De werkgevers willen dat de schrijver achter de ramen de persoon onderzoekt	De werkgevers willen dat de schrijver achter de ramen de persoon onderzoeken	onderzoekt	onderzoeken	5	11	plural	singular	plural	De werkgevers willen dat de schrijver achter de ramen de persoon onderzoekt.
De automobilisten willen dat de advocaat op de bureaus de persoon onderzoekt	De automobilisten willen dat de advocaat op de bureaus de persoon onderzoeken	onderzoekt	onderzoeken	5	11	plural	singular	plural	De automobilisten willen dat de advocaat op de bureaus de persoon onderzoekt.
